admin0,GID_1,AAD,PMD_10,PMD_25,PMD_50,PMD_100,scenario,year
SLV,SLV.9_1,56.651,119.337,392.868,565.462,1769.292,pessimistic,2100
SLV,SLV.10_1,339.091,497.204,1057.187,7112.787,10482.784,pessimistic,2100
SLV,SLV.11_1,81.666,161.73,372.89,792.286,3473.125,pessimistic,2100
SLV,SLV.12_1,286.226,394.465,861.375,6135.026,8962.369,pessimistic,2100
SLV,SLV.13_1,46.03,51.246,491.382,659.292,806.42,pessimistic,2100
SLV,SLV.14_1,47.49,65.596,153.169,985.856,1508.605,pessimistic,2100
SOM,SOM.1_1,3049.708,8199.411,11783.946,51312.442,73215.994,current,2020
SOM,SOM.2_1,1336.45,3726.295,5335.901,21677.845,31682.748,current,2020
SOM,SOM.3_1,4418.872,10211.875,15368.087,81551.461,115193.129,current,2020
SOM,SOM.4_1,791.27,2087.005,3076.519,13412.241,19126.394,current,2020
SOM,SOM.5_1,7681.444,20670.453,29913.014,128342.092,185103.584,current,2020
SOM,SOM.6_1,755.73,1980.747,2878.924,12894.152,18461.54,current,2020
SOM,SOM.7_1,1616.472,4221.088,6197.967,27545.87,39552.704,current,2020
SOM,SOM.8_1,1126.104,2892.046,4362.251,19286.986,27666.931,current,2020
SOM,SOM.9_1,1704.208,4814.829,6848.001,27553.82,39772.823,current,2020
SOM,SOM.10_1,2119.508,5983.769,8523.322,34253.634,49512.558,current,2020
SOM,SOM.11_1,1229.888,3260.467,4717.537,20843.306,29827.346,current,2020
SOM,SOM.12_1,146.997,397.751,571.632,2459.173,3517.346,current,2020
SOM,SOM.13_1,485.575,1320.956,1896.416,8085.113,11592.053,current,2020
SOM,SOM.14_1,5073.523,12770.895,18732.762,89063.211,126585.905,current,2020
SOM,SOM.15_1,7468.819,18864.137,27736.413,130497.916,186298.998,current,2020
SOM,SOM.16_1,337.777,950.677,1348.896,5495.796,7883.698,current,2020
SOM,SOM.17_1,1369.404,3917.474,5533.951,21997.219,31635.432,current,2020
SOM,SOM.18_1,3698.932,10365.839,14806.089,60051.965,86906.517,current,2020
SOM,SOM.1_1,18479.114,80449.761,136913.389,162694.507,170371.24,optimistic,2050
SOM,SOM.2_1,1436.393,3534.265,9772.694,19325.651,30554.618,optimistic,2050
SOM,SOM.3_1,1020.847,3513.946,7895.982,10867.909,13625.468,optimistic,2050
SOM,SOM.4_1,3656.197,13889.197,28351.881,35977.172,41365.863,optimistic,2050
SOM,SOM.5_1,5794.456,17051.993,38333.409,68441.444,118709.199,optimistic,2050
SOM,SOM.6_1,659.362,1278.808,4428.034,9415.095,16605.788,optimistic,2050
SOM,SOM.7_1,2288.096,4624.257,20474.417,30688.636,39292.058,optimistic,2050
SOM,SOM.8_1,932.716,2349.828,5165.904,13461.049,22187.567,optimistic,2050
SOM,SOM.9_1,1248.179,3226.118,5810.883,17184.784,34943.619,optimistic,2050
SOM,SOM.10_1,1747.106,4414.938,7850.938,24953.235,49250.969,optimistic,2050
SOM,SOM.11_1,571.307,1362.517,2982.462,6784.123,18007.47,optimistic,2050
SOM,SOM.12_1,161.684,287.015,1184.732,2419.979,3719.387,optimistic,2050
SOM,SOM.13_1,1425.263,4627.86,11261.148,16086.516,19030.055,optimistic,2050
SOM,SOM.14_1,1107.804,3403.479,8437.294,12381.531,18233.338,optimistic,2050
SOM,SOM.15_1,1482.366,4853.802,11624.119,16188.403,20825.265,optimistic,2050
SOM,SOM.16_1,545.274,1147.759,4309.924,7716.133,10377.858,optimistic,2050
SOM,SOM.17_1,3818.255,8594.591,32888.143,50092.713,64141.558,optimistic,2050
SOM,SOM.18_1,11878.683,35833.249,99318.921,135434.549,161391.035,optimistic,2050
SOM,SOM.1_1,28748.552,162589.704,176878.312,180235.662,180973.636,pessimistic,2050
SOM,SOM.2_1,3512.107,10142.172,28054.699,42412.116,52745.973,pessimistic,2050
SOM,SOM.3_1,623.745,2259.211,4797.836,6394.541,7801.933,pessimistic,2050
SOM,SOM.4_1,6317.321,31667.124,43110.65,46927.541,48763.169,pessimistic,2050
SOM,SOM.5_1,9196.078,27068.142,66309.538,114309.922,155068.379,pessimistic,2050
SOM,SOM.6_1,1085.724,2308.427,7632.863,15891.643,23173.439,pessimistic,2050
SOM,SOM.7_1,4482.375,15678.743,36138.948,46379.116,54136.035,pessimistic,2050
SOM,SOM.8_1,1100.057,2481.232,6762.639,16392.243,25358.305,pessimistic,2050
SOM,SOM.9_1,2103.598,4221.505,11477.13,34779.683,52676.868,pessimistic,2050
SOM,SOM.10_1,3143.94,6212.375,19383.55,50870.203,72995.615,pessimistic,2050
SOM,SOM.11_1,2073.969,3907.129,16208.872,30640.691,42208.782,pessimistic,2050
SOM,SOM.12_1,495.66,1424.114,4056.249,5885.432,7328.958,pessimistic,2050
SOM,SOM.13_1,2372.436,9736.094,18039.036,21754.059,24218.362,pessimistic,2050
SOM,SOM.14_1,3317.388,7391.894,17827.59,48721.908,89065.707,pessimistic,2050
SOM,SOM.15_1,1671.265,6157.979,12573.578,16964.71,21322.975,pessimistic,2050
SOM,SOM.16_1,1316.257,4937.788,10848.804,12705.818,13440.998,pessimistic,2050
SOM,SOM.17_1,8715.473,37714.86,64174.891,76610.604,84477.913,pessimistic,2050
SOM,SOM.18_1,23411.306,103976.045,170103.042,199698.04,221561.913,pessimistic,2050
SOM,SOM.1_1,23068.211,110854.678,166229.43,176667.188,180022.252,optimistic,2100
SOM,SOM.2_1,2511.085,5204.599,21722.124,33513.017,45147.981,optimistic,2100
SOM,SOM.3_1,1386.963,5795.579,10001.721,12749.471,15234.716,optimistic,2100
SOM,SOM.4_1,5262.56,24014.774,37748.825,43859.906,47393.164,optimistic,2100
SOM,SOM.5_1,7264.415,20307.234,49215.42,85125.767,156255.99,optimistic,2100
SOM,SOM.6_1,1255.275,2582.935,9795.516,18013.972,24488.123,optimistic,2100
SOM,SOM.7_1,3889.478,14654.585,30185.374,38705.145,44250.189,optimistic,2100
SOM,SOM.8_1,1507.315,3201.861,10282.395,22138.039,33307.263,optimistic,2100
SOM,SOM.9_1,1362.063,3445.963,6011.56,19903.789,37892.847,optimistic,2100
SOM,SOM.10_1,2091.227,5325.604,8370.039,33602.824,55180.892,optimistic,2100
SOM,SOM.11_1,1583.391,3032.756,10212.575,25080.056,37001.111,optimistic,2100
SOM,SOM.12_1,254.308,439.644,1943.229,3875.516,5510.447,optimistic,2100
SOM,SOM.13_1,2169.538,8761.782,16412.447,20409.749,22866.729,optimistic,2100
SOM,SOM.14_1,1464.952,4920.353,10699.489,16000.089,22493.582,optimistic,2100
SOM,SOM.15_1,2468.277,9964.539,17410.352,22220.929,33099.066,optimistic,2100
SOM,SOM.16_1,850.989,1855.796,7801.767,11165.704,13002.426,optimistic,2100
SOM,SOM.17_1,6249.949,21616.645,49646.768,66403.816,77433.752,optimistic,2100
SOM,SOM.18_1,18890.323,79745.999,138805.114,171124.42,194103.043,optimistic,2100
SOM,SOM.1_1,29580.429,170478.137,177692.641,180615.467,181260,pessimistic,2100
SOM,SOM.2_1,3040.82,7848.053,24733.035,38294.881,50079.542,pessimistic,2100
SOM,SOM.3_1,505.859,1347.665,4285.771,6119.463,7727.258,pessimistic,2100
SOM,SOM.4_1,7966.895,44815.998,49648.598,49977.723,49979.668,pessimistic,2100
SOM,SOM.5_1,8000.888,21954.347,57739.374,100815.8,147956.232,pessimistic,2100
SOM,SOM.6_1,835.811,1614.345,5797.701,12633.951,18978.978,pessimistic,2100
SOM,SOM.7_1,4416.048,16560.229,34871.185,43574.002,49369.798,pessimistic,2100
SOM,SOM.8_1,1266.771,2838.014,8544.084,18070.026,27980.61,pessimistic,2100
SOM,SOM.9_1,799.681,2484.899,4950.644,6571.975,22172.615,pessimistic,2100
SOM,SOM.10_1,1228.985,3888.811,6961.26,9090.082,37985.198,pessimistic,2100
SOM,SOM.11_1,2151.704,3791.32,18733.178,30541.15,41242.135,pessimistic,2100
SOM,SOM.12_1,773.334,2881.812,6027.905,7849.301,8705.077,pessimistic,2100
SOM,SOM.13_1,3723.915,19085.133,25089.422,26784.587,27613.313,pessimistic,2100
SOM,SOM.14_1,1780.486,5221.851,11594.119,18920.789,41612.012,pessimistic,2100
SOM,SOM.15_1,1268.422,3729.023,10427.376,14687.287,18467.936,pessimistic,2100
SOM,SOM.16_1,1821.298,8840.251,13122.221,13699.135,13840.176,pessimistic,2100
SOM,SOM.17_1,12147.494,59983.959,85138.688,90696.022,92963.012,pessimistic,2100
SOM,SOM.18_1,34089.555,175051.945,227789.694,247432.126,252412.999,pessimistic,2100
SRB,SRB.1_1,3.413,0,4.343,94.634,134.66,current,2020
SRB,SRB.2_1,10.021,0,11.505,276.872,402.306,current,2020
SRB,SRB.3_1,4.615,0,5.438,127.545,184.62,current,2020
SRB,SRB.4_1,0.148,0,0.168,4.084,5.954,current,2020
SRB,SRB.5_1,9.373,0,10.786,259.234,375.714,current,2020
SRB,SRB.6_1,7.165,0,8.187,197.832,288.1,current,2020
SRB,SRB.7_1,4.206,0,5.048,116.234,167.954,current,2020
SRB,SRB.8_1,6.72,0,8.556,186.124,265.56,current,2020
SRB,SRB.9_1,2.36,0,2.718,65.14,94.815,current,2020
SRB,SRB.10_1,1.34,0,1.562,37.116,53.472,current,2020
SRB,SRB.11_1,0.741,0,0.964,20.564,29.105,current,2020
SRB,SRB.12_1,1.608,0,1.912,44.48,64.239,current,2020
SRB,SRB.13_1,0.586,0,0.671,16.173,23.545,current,2020
SRB,SRB.14_1,5.329,0,6.099,147.255,213.95,current,2020
SRB,SRB.15_1,1.837,0,2.087,50.719,73.931,current,2020
SRB,SRB.16_1,0.303,0,0.366,8.387,12.092,current,2020
SRB,SRB.17_1,2.178,0,2.612,60.275,86.752,current,2020
SRB,SRB.18_1,5.444,0,6.401,150.544,217.72,current,2020
SRB,SRB.19_1,6.082,0,6.921,168.072,244.333,current,2020
SRB,SRB.20_1,9.576,0,11.355,264.898,382.41,current,2020
SRB,SRB.21_1,4.101,0,4.746,113.213,164.671,current,2020
SRB,SRB.22_1,1.094,0,1.236,30.204,44.016,current,2020
SRB,SRB.23_1,0.832,0,0.982,23.05,33.216,current,2020
SRB,SRB.24_1,5.684,0,6.805,157.342,226.525,current,2020
SRB,SRB.25_1,3.808,0,4.674,105.286,151.529,current,2020
SRB,SRB.1_1,1.068,0,1.726,5.099,89.744,optimistic,2050
SRB,SRB.2_1,17.104,1.069,110.172,377.167,504.697,optimistic,2050
SRB,SRB.3_1,11.861,2.772,129.08,195.905,250.241,optimistic,2050
SRB,SRB.4_1,0.472,0.114,5.203,7.672,9.898,optimistic,2050
SRB,SRB.5_1,25.429,2.704,259.428,445.173,587.773,optimistic,2050
SRB,SRB.6_1,15.649,3.413,138.444,297.321,382.311,optimistic,2050
SRB,SRB.7_1,4.982,0.664,19.374,124.732,164.564,optimistic,2050
SRB,SRB.8_1,14.11,5.978,146.75,236.484,291.241,optimistic,2050
SRB,SRB.9_1,2.351,0.157,3.755,64.002,90.501,optimistic,2050
SRB,SRB.10_1,4.199,0.811,44.132,71.184,92.913,optimistic,2050
SRB,SRB.11_1,1.913,0.923,22.081,29.192,35.401,optimistic,2050
SRB,SRB.12_1,2.976,1.18,22.676,59.934,75.185,optimistic,2050
SRB,SRB.13_1,1.416,0.14,15.37,23.747,31.194,optimistic,2050
SRB,SRB.14_1,8.186,1.469,48.23,181.739,247.519,optimistic,2050
SRB,SRB.15_1,1.914,0.466,3.11,53.05,68.201,optimistic,2050
SRB,SRB.16_1,0.089,0,0.189,2.388,3.416,optimistic,2050
SRB,SRB.17_1,2.902,0,3.61,80.066,115.637,optimistic,2050
SRB,SRB.18_1,13.165,0,130.107,236.17,323.728,optimistic,2050
SRB,SRB.19_1,13.677,1.265,109.399,275.865,365.731,optimistic,2050
SRB,SRB.20_1,25.636,6.466,286.489,413.957,525.113,optimistic,2050
SRB,SRB.21_1,6.561,1.013,45.793,139.888,183.071,optimistic,2050
SRB,SRB.22_1,1.089,0,1.409,30.339,42.626,optimistic,2050
SRB,SRB.23_1,1.39,0.386,13.073,20.42,42.055,optimistic,2050
SRB,SRB.24_1,6.329,0,7.414,174.379,254.526,optimistic,2050
SRB,SRB.25_1,2.172,0.181,3.601,60.75,79.441,optimistic,2050
SRB,SRB.1_1,3.634,0,5.244,101.637,139.116,pessimistic,2050
SRB,SRB.2_1,29.411,2.331,314.224,498.005,664.871,pessimistic,2050
SRB,SRB.3_1,8.686,0.941,70.407,174.059,229.465,pessimistic,2050
SRB,SRB.4_1,0.797,1.84,7.208,9.992,12.523,pessimistic,2050
SRB,SRB.5_1,9.353,0.097,14.992,246.221,381.904,pessimistic,2050
SRB,SRB.6_1,15.374,1.472,127.027,304.07,406.399,pessimistic,2050
SRB,SRB.7_1,9.704,2.747,108.465,155.72,197.64,pessimistic,2050
SRB,SRB.8_1,16.355,7.833,188.755,249.679,302.84,pessimistic,2050
SRB,SRB.9_1,9.165,18.754,87.618,117.367,143.732,pessimistic,2050
SRB,SRB.10_1,4.455,1.021,47.496,74.271,96.723,pessimistic,2050
SRB,SRB.11_1,4.393,19.075,31.311,38.889,45.498,pessimistic,2050
SRB,SRB.12_1,5.547,2.63,63.624,84.977,103.926,pessimistic,2050
SRB,SRB.13_1,1.434,0.051,15.324,24.451,32.669,pessimistic,2050
SRB,SRB.14_1,15.706,2.708,163.117,268.762,353.479,pessimistic,2050
SRB,SRB.15_1,4.846,1.65,54.196,77.223,96.907,pessimistic,2050
SRB,SRB.16_1,0.794,0.311,9.022,12.399,15.379,pessimistic,2050
SRB,SRB.17_1,0.803,0,1.807,3.973,65.169,pessimistic,2050
SRB,SRB.18_1,4.595,0,5.822,122.725,190.756,pessimistic,2050
SRB,SRB.19_1,9.271,0.245,43.44,224.272,302.355,pessimistic,2050
SRB,SRB.20_1,11.901,2.346,40.047,305.565,395.328,pessimistic,2050
SRB,SRB.21_1,11.369,2.572,125.343,185.332,239.14,pessimistic,2050
SRB,SRB.22_1,1.285,0,1.905,36.034,48.794,pessimistic,2050
SRB,SRB.23_1,1.866,0.354,14.51,37.422,50.187,pessimistic,2050
SRB,SRB.24_1,2.033,0,4.824,11.459,161.106,pessimistic,2050
SRB,SRB.25_1,9.012,4.293,104.068,137.584,166.805,pessimistic,2050
SRB,SRB.1_1,1.258,0,2.556,15.443,84.733,optimistic,2100
SRB,SRB.2_1,28.426,5.909,313.883,464.764,598.41,optimistic,2100
SRB,SRB.3_1,12.941,3.601,144.676,207.915,263.588,optimistic,2100
SRB,SRB.4_1,0.556,0.205,6.258,8.762,11.006,optimistic,2100
SRB,SRB.5_1,23.695,3.366,237.843,419.318,545.877,optimistic,2100
SRB,SRB.6_1,19.688,4.843,219.173,318.699,406.308,optimistic,2100
SRB,SRB.7_1,9.525,2.039,105.707,155.26,198.768,optimistic,2100
SRB,SRB.8_1,17.06,7.492,195.945,263.033,321.25,optimistic,2100
SRB,SRB.9_1,6.607,2.254,74.522,104.519,130.999,optimistic,2100
SRB,SRB.10_1,4.136,1.196,44.438,68.375,87.146,optimistic,2100
SRB,SRB.11_1,2.242,1.533,26.011,32.936,38.959,optimistic,2100
SRB,SRB.12_1,4.622,1.861,52.638,71.992,89.021,optimistic,2100
SRB,SRB.13_1,1.571,0.303,17.289,25.794,33.365,optimistic,2100
SRB,SRB.14_1,10.026,2.639,63.458,219.421,283.493,optimistic,2100
SRB,SRB.15_1,2.165,0.618,3.535,59.676,76.83,optimistic,2100
SRB,SRB.16_1,0.673,0.144,7.467,10.963,14.034,optimistic,2100
SRB,SRB.17_1,2.897,0,4,80.6,112.457,optimistic,2100
SRB,SRB.18_1,14.56,1.512,149.905,253.103,335.012,optimistic,2100
SRB,SRB.19_1,16.561,2.492,181.662,274.29,355.99,optimistic,2100
SRB,SRB.20_1,25.397,6.652,284.489,408.978,517.236,optimistic,2100
SRB,SRB.21_1,9.804,2.357,102.698,166.397,213.229,optimistic,2100
SRB,SRB.22_1,1.183,0,1.711,33.179,45.083,optimistic,2100
SRB,SRB.23_1,1.291,0.381,12.326,18.742,38.497,optimistic,2100
SRB,SRB.24_1,6.589,0,9.439,184.378,252.403,optimistic,2100
SRB,SRB.25_1,8.241,2.859,93.555,129.895,161.49,optimistic,2100
SRB,SRB.1_1,14.43,41.069,127.049,164.01,196.141,pessimistic,2100
SRB,SRB.2_1,76.165,274.117,598.587,774.758,931.478,pessimistic,2100
SRB,SRB.3_1,39.146,164.758,282.165,357.594,423.125,pessimistic,2100
SRB,SRB.4_1,1.766,7.81,12.491,15.546,17.478,pessimistic,2100
SRB,SRB.5_1,73.403,308.29,531.488,670.115,791.272,pessimistic,2100
SRB,SRB.6_1,57.157,236.904,415.112,528.49,629.208,pessimistic,2100
SRB,SRB.7_1,31.634,140.361,222.768,274.423,319.855,pessimistic,2100
SRB,SRB.8_1,50.816,237.365,348.882,417.584,477.296,pessimistic,2100
SRB,SRB.9_1,24.54,114.825,168.237,201.846,229.117,pessimistic,2100
SRB,SRB.10_1,14.875,64.366,105.789,132.339,156.044,pessimistic,2100
SRB,SRB.11_1,8.13,39.97,54.152,62.995,70.744,pessimistic,2100
SRB,SRB.12_1,15.723,72.429,108.493,131.294,151.464,pessimistic,2100
SRB,SRB.13_1,4.576,18.141,33.829,43.928,52.971,pessimistic,2100
SRB,SRB.14_1,46.177,190.567,335.823,428.674,511.434,pessimistic,2100
SRB,SRB.15_1,18.394,82.55,128.506,157.896,184.096,pessimistic,2100
SRB,SRB.16_1,2.902,13.538,20.008,24.06,26.702,pessimistic,2100
SRB,SRB.17_1,8.381,4.383,96.998,126.738,152.843,pessimistic,2100
SRB,SRB.18_1,43.556,179.048,317.794,405.479,483.019,pessimistic,2100
SRB,SRB.19_1,54.037,225.774,391.248,496.061,588.895,pessimistic,2100
SRB,SRB.20_1,76.282,334.862,540.481,668.511,780.597,pessimistic,2100
SRB,SRB.21_1,37.503,163.963,265.576,330.293,387.827,pessimistic,2100
SRB,SRB.22_1,9.144,37.305,66.718,85.788,102.948,pessimistic,2100
SRB,SRB.23_1,5.67,17.161,49.212,63.09,72.41,pessimistic,2100
SRB,SRB.24_1,27.239,66.604,252.638,327.312,392.645,pessimistic,2100
SRB,SRB.25_1,30.235,141.545,207.137,247.93,283.613,pessimistic,2100
SSD,SSD.1_1,19502.947,59555.786,81548.058,297556.883,433430.847,current,2020
SSD,SSD.2_1,92541.475,287181.85,391959.181,1383991.627,2046509.011,current,2020
SSD,SSD.3_1,6038.785,17553.547,24975.512,95296.718,137847.56,current,2020
SSD,SSD.4_1,4116.022,12563.91,17325.7,62692.697,91274.912,current,2020
SSD,SSD.5_1,4496.093,13261.363,18341.251,70396.978,102836.733,current,2020
SSD,SSD.6_1,7671.322,22153.408,36655.165,115237.526,168502.411,current,2020
SSD,SSD.7_1,14228.736,43657.985,59660.884,216299.827,315050.607,current,2020
SSD,SSD.8_1,5436.073,15831.059,22317.59,86084.788,123856.805,current,2020
SSD,SSD.9_1,441.976,1366.433,1858.132,6714.387,9671.954,current,2020
SSD,SSD.10_1,1863.486,5623.821,7694.164,28900.524,41532.672,current,2020
SSD,SSD.1_1,43071.91,99424.121,371423.745,565437.617,696379.607,optimistic,2050
SSD,SSD.2_1,288997.69,947766.417,2407805.248,3107135.786,3576612.258,optimistic,2050
SSD,SSD.3_1,12288.971,32017.886,101450.904,153267.85,196378.895,optimistic,2050
SSD,SSD.4_1,2521.117,12246.618,15043.177,20250.022,28972.804,optimistic,2050
SSD,SSD.5_1,4281.032,13448.387,20620.961,60423.966,90287.541,optimistic,2050
SSD,SSD.6_1,11547.501,27402.147,93879.517,153952.198,197306.149,optimistic,2050
SSD,SSD.7_1,35050.909,109573.197,305468.327,382883.18,421719.239,optimistic,2050
SSD,SSD.8_1,6482.909,17767.216,42390.809,88099.637,124856.275,optimistic,2050
SSD,SSD.9_1,368.539,1229.213,1954.428,4246.373,8251.331,optimistic,2050
SSD,SSD.10_1,1528.866,5497.062,9911.987,16916.845,24434.345,optimistic,2050
SSD,SSD.1_1,32728.794,85841.716,256004.601,413447.646,563548.539,pessimistic,2050
SSD,SSD.2_1,216371.544,791778.266,1673211.178,2196036.242,2634454.565,pessimistic,2050
SSD,SSD.3_1,13336.736,37701.961,108068.288,160485.867,203409.144,pessimistic,2050
SSD,SSD.4_1,7206.829,15365.143,61548.94,96928.925,126977.868,pessimistic,2050
SSD,SSD.5_1,2876.823,11403.275,15607.233,30249.628,50721.336,pessimistic,2050
SSD,SSD.6_1,10942.789,27830.023,79978.062,150520.481,195025.431,pessimistic,2050
SSD,SSD.7_1,31677.498,76779.509,294609.459,391759.355,437998.167,pessimistic,2050
SSD,SSD.8_1,4728.317,15710.052,29256.937,51415.63,95872.22,pessimistic,2050
SSD,SSD.9_1,398.976,1338.176,2059.549,4977.384,8322.866,pessimistic,2050
SSD,SSD.10_1,1816.029,5547.964,12014.634,22382.145,33300.399,pessimistic,2050
SSD,SSD.1_1,42545.437,114029.448,352417.542,528362.615,647853.808,optimistic,2100
SSD,SSD.2_1,279051.413,983041.56,2262485.884,2867806.233,3289169.695,optimistic,2100
SSD,SSD.3_1,10898.12,30979.767,87056.824,130850.579,170085.895,optimistic,2100
SSD,SSD.4_1,2898.693,12619.913,16418.349,25854.405,46288.008,optimistic,2100
SSD,SSD.5_1,3628.316,12272.387,17737.491,43986.76,81184.294,optimistic,2100
SSD,SSD.6_1,7714.586,25149.69,40055.614,105665.601,148408.051,optimistic,2100
SSD,SSD.7_1,26573.357,61591.671,233858.86,347922.537,410138.438,optimistic,2100
SSD,SSD.8_1,5666.191,17022.668,31590.592,77224.71,115580.598,optimistic,2100
SSD,SSD.9_1,358.341,1224.78,2214.026,3683.283,7363.587,optimistic,2100
SSD,SSD.10_1,1756.969,5878.127,11131.43,19682.025,33025.882,optimistic,2100
SSD,SSD.1_1,54482.088,161700.833,459979.384,621802.743,747677.401,pessimistic,2100
SSD,SSD.2_1,417425.094,1994929.131,2901600.853,3305870.664,3575073.331,pessimistic,2100
SSD,SSD.3_1,27789.558,125076.026,198187.69,236350.158,262744.486,pessimistic,2100
SSD,SSD.4_1,9112.308,25934.72,80642.714,103387.298,122538.113,pessimistic,2100
SSD,SSD.5_1,8293.58,22388.758,67920.518,103123.731,127540.875,pessimistic,2100
SSD,SSD.6_1,24217.547,103450.379,181060.658,215231.941,232544.412,pessimistic,2100
SSD,SSD.7_1,72031.909,388234.533,466309.957,482411.599,490782.541,pessimistic,2100
SSD,SSD.8_1,15487.151,54026.885,124688.99,159755.89,190178.541,pessimistic,2100
SSD,SSD.9_1,1864.833,7882.726,13494.613,16902.774,19872.042,pessimistic,2100
SSD,SSD.10_1,4397.978,11232.545,38720.068,53319.766,65952.581,pessimistic,2100
SUR,SUR.1_1,0.617,0.685,1.718,13.925,20.093,current,2020
SUR,SUR.2_1,3.361,3.826,9.569,75.216,109.133,current,2020
SUR,SUR.6_1,1.95,2.157,5.467,43.92,63.672,current,2020
SUR,SUR.9_1,0.687,0.743,1.877,15.646,22.473,current,2020
SUR,SUR.10_1,0.417,0.771,1.91,2.62,21.101,current,2020
SUR,SUR.8_1,0,0,0,0,0,current,2020
SUR,SUR.7_1,0,0,0,0,0,current,2020
SUR,SUR.3_1,0,0,0,0,0,current,2020
SUR,SUR.4_1,0,0,0,0,0,current,2020
SUR,SUR.5_1,0,0,0,0,0,current,2020
SUR,SUR.1_1,3.348,9.52,27.858,39.228,49.664,optimistic,2050
SUR,SUR.2_1,9.345,8.821,96.922,140.126,178.384,optimistic,2050
SUR,SUR.6_1,12.701,41.806,103.518,136.223,165.564,optimistic,2050
SUR,SUR.9_1,4.777,15.419,39.174,53.565,59.699,optimistic,2050
SUR,SUR.10_1,0.878,1.164,2.368,19.848,26.954,optimistic,2050
SUR,SUR.8_1,0,0,0,0,0,optimistic,2050
SUR,SUR.7_1,0,0,0,0,0,optimistic,2050
SUR,SUR.3_1,0,0,0,0,0,optimistic,2050
SUR,SUR.4_1,0,0,0,0,0,optimistic,2050
SUR,SUR.5_1,0,0,0,0,0,optimistic,2050
SUR,SUR.1_1,3.842,13.321,30.042,40.434,49.929,pessimistic,2050
SUR,SUR.2_1,12.767,18.553,124.369,180.785,232.159,pessimistic,2050
SUR,SUR.6_1,12.866,40.009,105.718,143.115,177.412,pessimistic,2050
SUR,SUR.9_1,5.033,18.686,39.29,51.249,56.806,pessimistic,2050
SUR,SUR.10_1,1.558,1.542,15.645,23.59,30.566,pessimistic,2050
SUR,SUR.8_1,0,0,0,0,0,pessimistic,2050
SUR,SUR.7_1,0,0,0,0,0,pessimistic,2050
SUR,SUR.3_1,0,0,0,0,0,pessimistic,2050
SUR,SUR.4_1,0,0,0,0,0,pessimistic,2050
SUR,SUR.5_1,0,0,0,0,0,pessimistic,2050
SUR,SUR.1_1,4.237,13.623,34.521,46.236,56.939,optimistic,2100
SUR,SUR.2_1,10.837,10.099,114.846,160.837,201.618,optimistic,2100
SUR,SUR.6_1,14.317,55.863,106.488,139.23,168.645,optimistic,2100
SUR,SUR.9_1,5.541,22.081,41.132,53.858,61.083,optimistic,2100
SUR,SUR.10_1,1.679,1.533,16.891,25.734,33.534,optimistic,2100
SUR,SUR.8_1,0,0,0,0,0,optimistic,2100
SUR,SUR.7_1,0,0,0,0,0,optimistic,2100
SUR,SUR.3_1,0,0,0,0,0,optimistic,2100
SUR,SUR.4_1,0,0,0,0,0,optimistic,2100
SUR,SUR.5_1,0,0,0,0,0,optimistic,2100
SUR,SUR.1_1,6.284,28.584,44.31,54.109,57.141,pessimistic,2100
SUR,SUR.2_1,15.408,28.204,153.392,200.98,243.189,pessimistic,2100
SUR,SUR.6_1,20.528,91.865,144.964,178.86,196.616,pessimistic,2100
SUR,SUR.9_1,6.923,31.956,48.174,58.768,62.538,pessimistic,2100
SUR,SUR.10_1,2.134,2.223,22.993,30.809,37.572,pessimistic,2100
SUR,SUR.8_1,0,0,0,0,0,pessimistic,2100
SUR,SUR.7_1,0,0,0,0,0,pessimistic,2100
SUR,SUR.3_1,0,0,0,0,0,pessimistic,2100
SUR,SUR.4_1,0,0,0,0,0,pessimistic,2100
SUR,SUR.5_1,0,0,0,0,0,pessimistic,2100
SVK,SVK.1_1,1.768,0,1.378,49.766,71.739,current,2020
SVK,SVK.2_1,0.164,0,0.128,4.619,6.675,current,2020
SVK,SVK.3_1,0.768,0,0.648,21.609,31.028,current,2020
SVK,SVK.4_1,0.658,0,0.489,18.5,26.803,current,2020
SVK,SVK.5_1,2.817,0,2.453,79.189,113.485,current,2020
SVK,SVK.6_1,0.405,0,0.311,11.4,16.493,current,2020
SVK,SVK.7_1,0.354,0,0.283,9.96,14.358,current,2020
SVK,SVK.8_1,1.05,0,0.878,29.561,42.415,current,2020
SVK,SVK.1_1,4.409,0.281,40.726,81.794,111.568,optimistic,2050
SVK,SVK.2_1,0.469,0,4.928,8.094,10.966,optimistic,2050
SVK,SVK.3_1,0.861,0,0.847,24.239,34.188,optimistic,2050
SVK,SVK.4_1,1.037,0,3.92,26.244,35.5,optimistic,2050
SVK,SVK.5_1,4.105,0.223,16.222,102.031,139.289,optimistic,2050
SVK,SVK.6_1,1.339,0.067,14.571,22.539,29.818,optimistic,2050
SVK,SVK.7_1,0.642,0,4.208,14.016,19.331,optimistic,2050
SVK,SVK.8_1,2.536,0.375,27.336,42.692,55.131,optimistic,2050
SVK,SVK.1_1,0.938,0,0.971,17.987,53.969,pessimistic,2050
SVK,SVK.2_1,0,0,0,0,0.041,pessimistic,2050
SVK,SVK.3_1,0.775,0,2.766,17.788,30.886,pessimistic,2050
SVK,SVK.4_1,0.079,0,0,0.265,7.347,pessimistic,2050
SVK,SVK.5_1,3.441,0.063,13.956,79.066,129.554,pessimistic,2050
