admin0,GID_1,AAD,PMD_2,PMD_5,PMD_10,PMD_25,PMD:50,PMD_100,PMD_250,PMD_500,PMD_1000,scenario,year
MNG,MNG.22_1,0.14,0,0.01,0.04,0.08,2.53,6.42,7.77,7.77,8.46,pessimistic,2100
MNG,MNG.3_1,5.57,1.43,4.42,10.51,32.87,42.58,50.13,54.35,65.41,82.94,pessimistic,2100
MNG,MNG.4_1,0.58,0,0.01,0.18,2.04,3.69,6.51,12.8,53.07,134.82,pessimistic,2100
MNG,MNG.5_1,0.17,0,0,0,0,0,7.15,10.73,14.59,41.35,pessimistic,2100
MNG,MNG.6_1,30.69,15.23,40.21,100.17,113.49,123.07,129.52,133.53,138.17,140.95,pessimistic,2100
MNG,MNG.7_1,1.44,0.65,0.88,0.97,1.17,1.51,1.6,3.18,4.67,4.68,pessimistic,2100
MNG,MNG.8_1,0.35,0.16,0.47,0.61,2.05,3.08,3.42,4.19,4.72,4.72,pessimistic,2100
MNG,MNG.9_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MOZ,MOZ.1_1,6699.424821,2927.282411,13546.28855,17464.97624,21905.6701,24120.69757,25430.87958,26113.17421,26702.26773,27018.13758,pessimistic,2100
MOZ,MOZ.10_1,17892.38876,6632.754155,26608.35234,51157.93017,88880.66733,103541.4262,110383.7933,124635.8452,127146.0117,128955.7391,pessimistic,2100
MOZ,MOZ.11_1,50929.59267,17792.39902,62117.05447,156587.6942,197711.7354,379058.7469,429457.5351,460245.0528,479918.3916,488310.5736,pessimistic,2100
MOZ,MOZ.2_1,14751.74344,6755.162221,26579.74841,40591.22346,64431.969,74196.24611,83721.57681,92539.61732,95289.17346,100160.2531,pessimistic,2100
MOZ,MOZ.3_1,3465.901729,1167.661301,4606.339737,11489.84605,17869.49913,20405.72107,22165.62498,23564.66736,24194.71899,24605.57151,pessimistic,2100
MOZ,MOZ.4_1,7057.529496,4509.181093,13565.10635,18465.90128,25556.29757,27548.2712,29593.25431,30434.07498,31101.224,31386.92607,pessimistic,2100
MOZ,MOZ.6_1,4855.188469,1563.447579,5131.548473,13895.9407,28431.6735,36301.1181,43866.53138,50528.0805,61278.24452,68986.09648,pessimistic,2100
MOZ,MOZ.5_1,215.1412824,0,0,20.38569513,68.1748088,2877.814331,10464.01633,13346.25152,14455.68183,15223.61869,pessimistic,2100
MOZ,MOZ.7_1,8570.53827,1405.570489,15823.06634,31138.2982,42484.30865,51866.2811,56972.28092,61317.56784,63519.8551,65350.1708,pessimistic,2100
MOZ,MOZ.8_1,6244.499632,2923.872084,11322.52156,15346.38706,19883.12391,21989.76663,23480.78364,24907.9258,25339.49597,25556.39062,pessimistic,2100
MOZ,MOZ.9_1,60995.16437,42643.7533,104046.8179,136279.899,193181.5353,208426.4396,230447.8071,250444.7679,269979.6411,324903.5157,pessimistic,2100
MRT,MRT.1_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MRT,MRT.10_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MRT,MRT.11_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MRT,MRT.12_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MRT,MRT.13_1,938.1692367,0,422.9818735,4443.42562,7122.969436,8920.771829,9833.95232,10529.41531,10937.19022,11998.09287,pessimistic,2100
MRT,MRT.2_1,17.52507299,0,0,4.990813598,175.6778367,285.2605967,380.469174,452.140062,592.2564103,675.0436264,pessimistic,2100
MRT,MRT.3_1,7672.123178,10833.21116,11424.27496,11424.27496,11861.94906,15920.12155,18224.08667,24596.99956,30093.81995,31531.48859,pessimistic,2100
MRT,MRT.4_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MRT,MRT.5_1,2768.819723,409.5414861,652.0701471,10244.86754,20954.56405,25477.54105,29140.24716,34752.91288,39975.84089,42350.15038,pessimistic,2100
MRT,MRT.6_1,1816.261317,0,334.8551348,6884.188366,16425.84388,21913.46267,25009.57248,28898.05877,32269.20101,34048.70936,pessimistic,2100
MRT,MRT.7_1,17178.69278,0,67761.11163,67761.11163,79019.80924,89722.1471,102336.3695,107349.4886,128145.7364,128561.2019,pessimistic,2100
MRT,MRT.8_1,37.42667525,0,0,89.52357979,395.9914897,507.6607818,672.0789077,1050.428662,1129.789075,1201.340895,pessimistic,2100
MRT,MRT.9_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MWI,MWI.1_1,1459.778946,0,3241.510885,5579.881077,7971.481536,9671.53172,10578.55441,11858.01967,13096.63325,13869.79719,pessimistic,2100
MWI,MOZ.8_1,104.6022818,0,0,0,1041.129807,1851.486252,3842.079375,4171.756513,4463.218191,4807.630558,pessimistic,2100
MWI,MWI.11_1,1763.917373,52.36253724,3566.68216,6025.480715,8033.294439,9297.229777,10299.49635,11773.37191,12570.25783,12924.83406,pessimistic,2100
MWI,MWI.12_1,1468.73204,0,3537.378174,5094.251207,8956.485319,10526.41496,12619.49843,13550.7171,14154.0445,14509.85539,pessimistic,2100
MWI,MWI.13_1,2863.008758,541.8297982,4576.41468,8956.303329,16700.92843,22660.66914,27398.43241,31497.8271,36551.12383,41054.23896,pessimistic,2100
MWI,MWI.14_1,450.0103859,160.092054,607.6165213,1684.363519,2410.479019,2584.28029,2700.67199,2914.350763,3005.90682,3138.961644,pessimistic,2100
MWI,MWI.15_1,391.3339745,0,288.5943377,1207.717142,3674.443146,4665.617931,5449.823699,6173.220775,6492.202622,6941.092736,pessimistic,2100
MWI,MWI.16_1,10.71322444,0,0,49.12301766,87.8875977,104.3585914,106.1629552,178.6207114,184.8152678,185.424015,pessimistic,2100
MWI,MWI.17_1,1759.275813,631.7722486,4014.648633,5449.61362,6764.71779,7220.338898,7518.772561,7800.197462,7960.721945,8162.791291,pessimistic,2100
MWI,MWI.18_1,158.5074026,0,299.0742558,598.8612657,922.1343106,1215.839015,1475.080971,1679.679541,1784.843646,1851.951285,pessimistic,2100
MWI,MWI.19_1,5878.753839,48.93261769,16820.45262,18538.10702,22371.26188,23768.77311,24802.24139,25484.01607,25992.07904,26218.47795,pessimistic,2100
MWI,MWI.2_1,477.5493484,0,501.2819334,2116.302551,3340.165196,3919.283131,4353.229152,4729.236898,4850.403734,4948.539241,pessimistic,2100
MWI,MWI.20_1,6335.829244,1842.326114,13194.70307,18694.8407,25999.86036,28974.79045,33968.30333,40299.62649,42349.44403,46424.6718,pessimistic,2100
MWI,MWI.21_1,3972.7059,34.51571046,8698.79086,13120.79673,21187.80731,24596.36436,26817.32285,30446.10987,32439.89245,33399.20784,pessimistic,2100
MWI,MWI.22_1,1060.656879,0,1562.411354,4743.554121,6213.495055,6828.866371,7490.922667,8163.344578,8797.355334,9040.785641,pessimistic,2100
MWI,MWI.23_1,135.9723595,0,355.678691,521.6133346,548.8725988,640.9868957,696.9239717,751.9645912,761.5430019,784.1402398,pessimistic,2100
MWI,MWI.24_1,1723.263038,1.096121064,257.9706251,5167.14065,15458.37771,18045.26998,20968.65745,22357.87489,23717.69391,24590.40431,pessimistic,2100
MWI,MWI.25_1,5287.463005,181.1715137,11551.21928,12001.69036,21026.41536,21638.31045,22283.16669,22732.70416,22864.73054,23042.28831,pessimistic,2100
MWI,MWI.26_1,4326.361023,0,8151.94283,16400.87502,23843.38913,29354.43141,33487.09497,36762.46028,41318.5544,44303.3681,pessimistic,2100
MWI,MWI.27_1,135.4556746,20.48158636,174.2320812,523.8481044,820.8821204,958.3201937,1078.320158,1179.342696,1242.552449,1371.390185,pessimistic,2100
MWI,MWI.28_1,727.3291961,11.21895516,785.9370499,3172.835517,4335.381314,5000.363433,5472.814694,5865.108299,6147.695526,6431.341017,pessimistic,2100
MWI,MWI.3_1,3751.033146,18.30134879,3757.542217,10566.03368,31945.77841,41958.07247,46178.02857,51892.09833,53240.37499,53965.36569,pessimistic,2100
MWI,MWI.4_1,34.69645512,0,38.4221979,186.9244993,240.051885,277.8318779,293.7335795,301.0143305,311.1060078,314.9796315,pessimistic,2100
MWI,MWI.5_1,179.5397002,2.548539213,433.2793234,646.0766757,736.1739956,812.9558675,880.9115925,921.7136861,929.6484774,935.1239141,pessimistic,2100
MWI,MWI.6_1,1465.405888,0,2289.376058,5990.273485,8607.63698,11150.92293,12848.23796,14038.77408,15488.6315,16086.48443,pessimistic,2100
MWI,MWI.7_1,1327.786817,7.797762156,3471.837893,4717.890368,5590.279869,6581.85191,7102.098279,7589.104845,7738.63237,8212.320749,pessimistic,2100
MWI,MWI.8_1,5403.678385,2177.897817,11094.54501,17187.8884,21489.28355,22929.44315,24526.61817,25910.2796,29002.82768,31460.49636,pessimistic,2100
MWI,MWI.9_1,1141.218242,215.8225713,2481.417971,3719.714995,4763.493435,5263.985622,5753.75616,6575.887002,6982.033539,7431.410481,pessimistic,2100
MYS,MYS.1_1,1777.218679,0,864.7272863,3116.030347,14886.32887,26477.67135,39936.75649,50804.45209,55658.93317,59324.45296,pessimistic,2100
MYS,MYS.10_1,24.46178095,0,0,0,0,0,0,3077.705293,4030.557192,4847.798915,pessimistic,2100
MYS,MYS.11_1,324.1036625,8.468590528,8.468590528,8.468590528,24.88723218,66.73685807,13730.2679,25349.12515,34357.7378,37610.08274,pessimistic,2100
MYS,MYS.12_1,6.840048607,0,0,0,0,0,0,0,1460.096089,2400.852473,pessimistic,2100
MYS,MYS.13_1,12049.59024,4245.235538,18880.09513,25699.36596,68464.82492,84790.2225,94752.4025,101279.4224,106708.5738,109966.2034,pessimistic,2100
MYS,MYS.14_1,28062.74975,13370.15971,54492.04715,70047.97594,90163.53378,121275.3197,153058.1393,215569.917,237093.6128,258809.613,pessimistic,2100
MYS,MYS.15_1,670.3751781,1.80156099,3.806496715,43.1764373,777.1124205,3964.25708,8416.92989,15541.67599,37372.16398,291378.6146,pessimistic,2100
MYS,MYS.16_1,5201.831462,0,8293.294138,18884.12925,30641.18452,45718.44367,54826.39083,62435.28616,71012.87666,74639.94024,pessimistic,2100
MYS,MYS.2_1,4002.494661,0,7194.296349,9185.534913,17143.70921,30995.64738,47654.55495,61453.39761,73730.27565,77996.40099,pessimistic,2100
MYS,MYS.3_1,9987.081918,270.0981529,15553.74973,28776.28049,45742.06351,74926.00518,113068.6343,141669.9833,155915.0912,161955.5648,pessimistic,2100
MYS,MYS.4_1,51.42738816,0,0,0,0,0,0,0,0,0,pessimistic,2100
MYS,MYS.5_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
MYS,MYS.6_1,383.2385977,0,0,0,70.44066207,2183.476364,2704.729527,55525.94585,67265.29337,72451.75555,pessimistic,2100
MYS,MYS.7_1,128.4847641,0,150.7332573,256.362871,968.4897946,1573.989212,1859.15375,2306.501447,2657.911274,3189.392201,pessimistic,2100
MYS,MYS.8_1,6520.127843,1327.929047,11603.99399,17309.91996,30779.10088,43788.75682,56302.29678,80790.08325,96677.34365,116884.9405,pessimistic,2100
MYS,MYS.9_1,2190.39027,46.40861563,802.367787,1328.935669,17910.52984,33295.9774,47704.13733,84810.46998,102404.1359,116133.4548,pessimistic,2100
NAM,NAM.2_1,16.39465474,7.297400402,29.95095428,40.80093833,56.02230289,58.83066226,61.73286344,71.02257434,75.39124409,78.67270559,pessimistic,2100
NAM,NAM.10_1,2733.512495,1687.06334,3040.18339,4280.575391,7282.900403,10248.46555,12620.19033,15408.70149,17382.12705,19798.52197,pessimistic,2100
NAM,NAM.11_1,395.0100034,232.051951,566.4092247,738.4931446,1119.371894,1756.773012,2245.497776,2548.045725,3128.202237,3369.788574,pessimistic,2100
NAM,NAM.12_1,95.80017699,16.12684982,147.7725659,286.8930791,401.5027058,434.197796,463.1845391,493.24643,511.8622529,552.872094,pessimistic,2100
NAM,NAM.13_1,181.6968904,55.43931789,289.777719,571.7433233,837.9923053,994.9146594,1126.107919,1372.155506,1471.976338,1823.507433,pessimistic,2100
NAM,NAM.3_1,25.10557907,10.67883024,58.04781121,66.33563998,83.44783554,103.8040706,117.154261,137.7673387,146.2210686,153.163319,pessimistic,2100
NAM,NAM.1_1,117.031014,9.498282818,355.25844,431.8295144,479.9258558,496.4406605,505.7922677,514.661541,519.256871,526.954681,pessimistic,2100
NAM,NAM.4_1,8037.981321,824.8093107,18425.10733,28146.07999,30135.58269,31962.04012,34926.97141,35686.90106,35903.63077,36587.89249,pessimistic,2100
NAM,NAM.5_1,36.87004731,25.751687,63.44725244,71.85977474,103.2808767,112.05952,127.7412868,129.8627054,130.17158,130.8381891,pessimistic,2100
NAM,NAM.6_1,458.9334973,56.28206423,1149.791932,1190.854284,1262.468451,1276.755759,1286.068405,1295.965655,1303.984347,1312.551552,pessimistic,2100
NAM,NAM.7_1,1242.111765,462.3174921,1505.242149,2790.83794,4798.156472,6528.91759,8140.30902,10843.05131,11766.31596,13016.23967,pessimistic,2100
NAM,NAM.8_1,59.5367839,33.75460936,96.43346758,159.1144917,198.2522763,224.7538762,249.1203093,258.9971247,266.7445366,278.3516434,pessimistic,2100
NAM,NAM.9_1,198.9406999,94.08496848,198.149354,417.2872982,856.1742456,1168.417398,1412.891452,1748.179946,1913.538749,2141.785412,pessimistic,2100
NER,NER.1_1,68.19579791,29.76807287,54.14757909,134.8116224,163.0220907,188.6119142,211.8573535,258.834779,276.3927353,281.4578739,pessimistic,2100
NER,NER.2_1,46309.2982,38337.39651,63500.88563,80289.69672,120742.5006,135562.198,141521.7918,146838.7589,154655.6161,155994.3528,pessimistic,2100
NER,NER.3_1,71115.33374,59426.64554,113200.5105,152336.1758,207941.5765,226566.7962,243535.1051,270376.3244,281585.5838,293988.5241,pessimistic,2100
NER,NER.4_1,18215.94086,10713.01852,27533.40956,42696.71612,52621.36582,57397.42922,59042.63591,60422.80338,61304.0487,62661.93671,pessimistic,2100
NER,NER.5_1,7311.975893,4533.937118,4533.937118,4533.937118,5977.931487,8089.555694,10375.71177,353163.1235,364236.84,383371.6614,pessimistic,2100
NER,NER.6_1,30821.44129,5597.092216,73896.1398,99448.08605,116414.3347,127707.5329,135470.2262,145595.4638,152877.1069,165165.9174,pessimistic,2100
NER,NER.7_1,155941.862,64603.00835,355320.2874,385060.5341,427270.365,489163.6924,516524.1772,527429.4651,549844.6537,570850.615,pessimistic,2100
NER,NER.8_1,50108.51095,34774.3763,66179.27861,77721.52645,90865.02759,99732.54457,104103.0035,112714.432,120156.6772,127837.0648,pessimistic,2100
NGA,NGA.1_1,961.3026942,0,1817.4202,2169.543301,6175.042401,8641.073567,24587.9514,29679.55767,31330.19006,33259.44684,pessimistic,2100
NGA,NGA.10_1,128259.4085,48767.28501,121315.2003,333090.093,668676.0515,838850.5453,1192423.759,1255935.028,1691345.77,2075690.209,pessimistic,2100
NGA,NGA.11_1,6331.074575,2422.876969,10218.91973,15781.72877,17967.69878,19713.49234,21076.6071,21804.00216,23762.83074,27203.59045,pessimistic,2100
NGA,NGA.12_1,21956.09406,17156.77182,23952.55274,31969.22061,39761.0089,48389.50064,49158.8257,49501.69527,61858.59961,62830.25751,pessimistic,2100
NGA,NGA.13_1,4.170213998,0,0,0,0.780257389,167.4677939,204.2207551,206.2096384,212.0160134,212.016022,pessimistic,2100
NGA,NGA.14_1,591.4717841,158.8916388,386.7829838,2204.911538,3329.984478,5461.567031,6681.547163,7827.587587,8433.948147,10316.31332,pessimistic,2100
NGA,NGA.15_1,2373.456393,1113.856437,4695.850317,7457.21666,8722.981853,9149.436507,9517.042937,9904.470104,10166.85064,10274.96405,pessimistic,2100
NGA,NGA.16_1,7792.139325,915.8112418,10439.56302,36519.79549,41031.31317,43474.02534,45684.34664,52197.09072,53313.7876,57135.53351,pessimistic,2100
NGA,NGA.17_1,4780.305876,493.5019613,8885.849104,9444.51825,16039.83892,39619.8238,43036.73554,45750.47375,46510.01898,46897.68894,pessimistic,2100
NGA,NGA.18_1,39951.57738,29000.60638,46222.22955,60311.7562,87707.10632,103317.3049,133566.9958,160336.5121,180074.7808,190887.3599,pessimistic,2100
NGA,NGA.19_1,9751.600051,2000.558218,12633.87537,18624.61289,22620.78117,26039.66145,184739.3362,218503.725,226071.065,229549.9166,pessimistic,2100
NGA,NGA.2_1,29435.92872,19778.70479,52803.37838,70938.87422,100189.5912,113876.6851,126411.5167,139140.5441,163027.958,166242.6269,pessimistic,2100
NGA,NGA.20_1,1315.98481,236.7314123,1148.462949,3650.205742,8261.75991,10346.13528,11794.93731,17138.95434,43096.59051,47760.12493,pessimistic,2100
NGA,NGA.21_1,411.2599249,143.7664044,486.051733,759.9061369,1664.668383,3449.009341,4136.857002,4542.306492,5684.482469,6530.552198,pessimistic,2100
NGA,NGA.22_1,131094.9535,73756.72377,232924.9868,317808.7618,374936.7216,407164.4198,430155.8913,449633.5931,455838.5939,465221.3478,pessimistic,2100
NGA,NGA.23_1,94954.51582,92093.38449,148002.856,150799.4959,180473.924,242146.146,253399.5484,268178.4505,281360.7307,290701.5443,pessimistic,2100
NGA,NGA.24_1,36334.42196,11772.6088,89751.23337,96042.83373,136025.3421,143001.0681,146861.0254,153171.9772,153977.1775,154954.2971,pessimistic,2100
NGA,NGA.25_1,40141.45384,7634.558463,84962.25072,114726.4879,129214.9691,164099.7627,267477.7569,338622.0319,393717.5653,556030.4347,pessimistic,2100
NGA,NGA.26_1,32786.41556,6344.98877,113470.0745,128376.8984,133038.0566,135384.398,137253.2853,142078.5195,143743.314,144851.6646,pessimistic,2100
NGA,NGA.27_1,95617.34024,61765.45397,184501.4384,264229.971,282279.5372,304610.9283,325196.9364,344505.2468,356715.385,373586.4079,pessimistic,2100
NGA,NGA.28_1,6500.029541,1754.544562,16356.75055,19059.52303,20791.75133,21742.99372,28456.95704,41482.52408,45103.74052,46083.09459,pessimistic,2100
NGA,NGA.29_1,68454.09286,5237.664178,180597.2629,187260.0274,197662.6252,255427.0069,263523.4714,271533.518,274909.5108,278028.9658,pessimistic,2100
NGA,NGA.3_1,2793.290845,1616.140244,5228.262355,6046.54625,9316.994753,11542.68386,12903.86232,16191.33008,24490.21018,34612.66741,pessimistic,2100
NGA,NGA.30_1,293.6833934,141.3986235,432.9772179,626.7327149,1796.314365,2035.24953,2231.731863,2413.533876,2441.324925,2485.398841,pessimistic,2100
NGA,NGA.31_1,23873.29403,599.3264827,88871.59074,90056.89747,105370.425,110133.682,114949.8125,118443.8249,120039.7761,121137.0414,pessimistic,2100
NGA,NGA.32_1,2205.855877,1330.442178,2444.044964,3248.231932,3966.740022,4606.75973,5643.261825,6295.550419,6528.475955,6638.101927,pessimistic,2100
NGA,NGA.33_1,81868.95225,9646.268723,60573.5429,90675.05605,532345.659,1122359.048,1337408.04,1756804.36,1852481.26,1878833.896,pessimistic,2100
NGA,NGA.34_1,48344.41367,15864.98788,105954.355,146406.3732,170884.4248,185874.211,208519.287,226403.1368,234501.3214,246688.1433,pessimistic,2100
NGA,NGA.35_1,26374.6443,14423.52256,47875.37317,67268.09598,74269.96042,78730.70272,82867.16949,88529.28889,92240.19607,94683.2368,pessimistic,2100
NGA,NGA.36_1,97395.29769,71921.87799,112421.4874,144536.2466,166451.2482,177511.9346,185197.6119,196834.2566,203140.3726,210917.982,pessimistic,2100
NGA,NGA.37_1,5533.321396,2119.196767,8935.482329,14167.92305,21350.89567,25325.26366,29009.52926,34034.49204,36263.41221,39140.61183,pessimistic,2100
NGA,NGA.4_1,83072.16922,97868.04215,119173.0058,127822.7228,170338.7077,244738.6856,291318.1983,356135.0173,436193.0959,448933.7411,pessimistic,2100
NGA,NGA.5_1,46313.88857,21007.1137,50067.22442,64724.02245,87627.69699,122583.9294,138149.017,148127.7747,155145.4385,162593.8741,pessimistic,2100
NGA,NGA.6_1,132439.8217,75684.28805,159366.4798,410715.9577,668757.1989,719602.9816,792672.4043,863746.1123,913879.8324,955947.359,pessimistic,2100
NGA,NGA.7_1,50485.16022,29259.36964,100144.085,129693.6181,150125.68,171720.2845,185427.6955,196495.192,202768.9672,207524.001,pessimistic,2100
NGA,NGA.8_1,156468.743,110548.0782,185843.6663,244662.9771,293024.9079,328338.8054,413981.3758,457208.15,468732.6422,476301.3922,pessimistic,2100
NGA,NGA.9_1,25140.25551,10475.47435,37200.60935,67680.68603,84311.30334,93677.70535,107485.8532,121772.2876,128133.6077,135535.7825,pessimistic,2100
NIC,NIC.1_1,783.5113242,266.5117063,969.4338777,2732.377878,4240.19131,6162.69763,6903.996377,8002.590059,8989.479142,9442.454082,pessimistic,2100
NIC,NIC.10_1,16.81071792,0,14.62073691,50.61979783,133.3001253,164.5131816,218.9580346,256.088581,319.7668325,376.3516482,pessimistic,2100
NIC,NIC.11_1,22.23420267,2.52294594,44.60095713,72.75465293,103.9255501,147.5325308,160.6463544,204.6783469,217.7435444,227.5119957,pessimistic,2100
NIC,NIC.12_1,23.18598175,0,0,84.63972325,162.4938709,229.073279,461.5193417,520.1912282,557.2878389,586.2295295,pessimistic,2100
NIC,NIC.13_1,168.671632,0,155.0403565,338.0887327,561.1657784,965.6766695,3553.744758,6648.2089,11316.2184,12867.4353,pessimistic,2100
NIC,NIC.14_1,0.621222855,0,0,0,0,0,0,17.00771154,169.1840482,180.1221742,pessimistic,2100
NIC,NIC.15_1,157.8104486,37.57274233,353.1019447,487.3818604,605.2759923,738.1659853,894.560564,1103.915617,1276.822602,1367.314587,pessimistic,2100
NIC,NIC.16_1,37.37320698,0,45.0792158,133.0601333,292.691458,361.8953292,420.005792,475.4410359,591.1085179,601.7061688,pessimistic,2100
NIC,NIC.17_1,273.4473399,23.39995354,306.5760014,1095.593658,1791.743097,2105.166304,2566.919395,2909.882939,3237.47224,3257.761191,pessimistic,2100
NIC,NIC.18_1,0.484100478,0,0,0,0,11.02098799,22.71863934,25.94812304,29.89159273,34.50596211,pessimistic,2100
NIC,NIC.2_1,1017.442167,199.5809943,1320.526626,3800.402859,5675.953228,7352.816217,8957.31397,11505.61443,14042.69809,15823.79533,pessimistic,2100
NIC,NIC.3_1,5.636446546,0,7.236522712,14.16562267,33.88821821,50.43007796,96.05334692,108.5948422,110.1249524,110.1249524,pessimistic,2100
NIC,NIC.4_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NIC,NIC.5_1,46.55638487,2.778823788,48.77050702,122.4511969,279.7256451,335.0860296,434.6389587,1376.689392,1610.571802,1846.755065,pessimistic,2100
NIC,NIC.6_1,10.14313665,0,12.05055236,37.43871149,71.35017195,93.72776402,114.5750225,153.050832,183.0594629,199.0652901,pessimistic,2100
NIC,NIC.7_1,7.427549017,0,17.50536845,24.54463601,33.84347074,35.51904101,36.12013819,96.57115544,206.298858,214.573365,pessimistic,2100
NIC,NIC.8_1,100.0556741,0,65.8400127,453.1876431,686.0385152,796.9636874,1486.004534,1868.058619,1995.921186,2709.707747,pessimistic,2100
NIC,NIC.9_1,125.0082382,30.30725597,160.4790948,427.7533907,718.4590134,887.7106036,1044.322493,1336.431589,1444.959441,1519.93154,pessimistic,2100
NLD,NLD.1_1,0.098490942,0,0,0,0,0,0,15.42719191,17.47164041,17.47164041,pessimistic,2100
NLD,NLD.10_1,1.708029295,0,0,0,0,0.161615161,12.28743763,187.4716077,195.6499177,206.7025019,pessimistic,2100
NLD,NLD.11_1,0.639883244,0,0,0,0,0,14.49705375,63.33193111,76.97462893,76.97462893,pessimistic,2100
NLD,NLD.12_1,66.43922187,0,0,0,10.82784492,1222.4333,2135.75476,4679.375042,5613.790752,6786.916454,pessimistic,2100
NLD,NLD.13_1,0.372833298,0,0,0.903307987,2.145264087,4.518374994,8.283546122,17.71067977,21.39658225,23.00078826,pessimistic,2100
NLD,NLD.14_1,445.4407432,0,0,0,0,4195.539492,12294.6751,31317.68742,49716.12772,96813.63141,pessimistic,2100
NLD,NLD.2_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NLD,NLD.3_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NLD,NLD.4_1,238.6251752,0,0,0,0,2.843019083,14242.29509,23739.72238,26446.6116,33848.10507,pessimistic,2100
NLD,NLD.5_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NLD,NLD.6_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NLD,NLD.7_1,5.823349829,0,0,0,0.056366701,78.85459509,197.5609366,302.7004761,358.4000535,1490.379036,pessimistic,2100
NLD,NLD.8_1,152.7141117,0,0,3.796006251,787.84972,3226.769138,5867.096245,6911.644867,7149.446234,8395.33338,pessimistic,2100
NLD,NLD.9_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NOR,NOR.1_1,0.042655922,0,0,0,0,0,0,0.071528509,9.934499487,12.43859617,pessimistic,2100
NOR,NOR.10_1,0.000673515,0,0,0,0,0,0.000191782,0.024682365,0.105825409,0.372594416,pessimistic,2100
NOR,NOR.11_1,0.014623737,0,0,0,0,0.00958805,0.302291244,1.077127464,3.387977775,4.239323676,pessimistic,2100
NOR,NOR.12_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NOR,NOR.13_1,0.000330976,0,0,0,0,0,0,0.060878057,0.06694375,0.080907479,pessimistic,2100
NOR,NOR.14_1,2.67E-05,0,0,0,0,0,0,0,0.001468046,0.014505696,pessimistic,2100
NOR,NOR.15_1,0.000621766,0,0,0,0,0,0,0.046689052,0.142486811,0.22163888,pessimistic,2100
NOR,NOR.16_1,0.00206609,0,0,0,0,0,0,0.049451176,0.385003892,1.133731448,pessimistic,2100
NOR,NOR.17_1,0.000207366,0,0,0,0,0,0,0,0,0.07742213,pessimistic,2100
NOR,NOR.18_1,0.040538929,0,0,0,0,0,0,0.60798645,5.122242961,20.79807945,pessimistic,2100
NOR,NOR.19_1,0.000210474,0,0,0,0,0,0,0,0,0,pessimistic,2100
NOR,NOR.2_1,0.86483233,0,0,0,0,0,0,13.39887964,120.352832,502.0217733,pessimistic,2100
NOR,NOR.3_1,0.001282785,0,0,0,0,0,0,0.022957262,0.227309212,0.620735228,pessimistic,2100
NOR,NOR.4_1,0.062432527,0,0,0,0,0.001749059,0.044242576,0.154622463,1.799657151,7.462665827,pessimistic,2100
NOR,NOR.5_1,0.027349086,0,0,0,0,0,0,0,0.129486082,25.21559772,pessimistic,2100
NOR,NOR.6_1,0.078226583,0,0,0,0,0.003398751,0.469177097,4.007460296,24.41721652,25.17571602,pessimistic,2100
NOR,NOR.7_1,0.01453911,0,0,0,0,0,0,0.000829154,0.115511886,2.293691736,pessimistic,2100
NOR,NOR.8_1,7.15E-05,0,0,0,0,0,0,0,0.000683482,0.016583435,pessimistic,2100
NOR,NOR.9_1,0.014252622,0,0,0,0,0,0.011257683,0.942425847,1.242315054,4.316541582,pessimistic,2100
NPL,NPL.1_1,14871.91378,9346.31836,21107.95082,35052.19791,53937.11752,80682.96318,107220.26,126890.1125,139433.5204,161568.9761,pessimistic,2100
NPL,NPL.2_1,26370.6991,2739.092927,17544.40373,33372.74778,269050.6862,345950.6862,433502.8963,647923.3292,830372.3052,889063.5577,pessimistic,2100
NPL,NPL.3_1,60913.34208,29972.96783,133695.0812,168844.9642,208854.099,230538.5827,252406.0164,269656.0957,288085.2926,305761.9162,pessimistic,2100
NPL,NPL.4_1,23906.0314,3823.274028,47255.50773,72059.25288,101951.4446,108339.4381,112777.5223,116689.4198,119619.0343,121478.6474,pessimistic,2100
NPL,NPL.5_1,8281.807238,4181.601604,16129.1149,20725.42133,24542.27408,27668.18733,29257.85133,33503.81581,40266.1179,42549.23855,pessimistic,2100
NZL,NZL.1_1,0.174755195,0,0,0,0,0,11.00507487,13.40838069,17.18964729,19.83797433,pessimistic,2100
NZL,NZL.10_1,0,0,0,0,0,0,0,0,0,0,pessimistic,2100
NZL,NZL.11_1,11.01476389,0,20.98511145,51.17576447,70.72440159,91.1845584,120.2010592,135.5673072,157.5441472,164.4987913,pessimistic,2100
