time_horizon,scenario,GID_1,AAD_low,RP_10_low,RP_25_low,RP_50_low,RP_100_low,RP_250_low,AAD_medium,RP_10_medium,RP_25_medium,RP_50_medium,RP_100_medium,RP_250_medium,AAD_high,RP_10_high,RP_25_high,RP_50_high,RP_100_high,RP_250_high
2050,optimistic,MNG.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,MNG.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,MNG.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,MNG.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,MNG.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,MNG.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,MNG.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,MNG.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,MNG.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,MNG.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,MNG.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,MNG.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,MNG.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,MNG.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,MNG.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,MNG.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,MNG.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,MNG.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,MNG.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,MNG.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,MNG.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,MNG.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,MNG.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,MNG.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,CMR.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,CMR.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,CMR.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,CMR.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,CMR.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,CMR.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,CMR.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,NRU.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,NRU.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,NRU.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,NRU.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,NRU.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NRU.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NRU.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,PER.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,PER.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,PER.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,PER.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,PER.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,PER.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,PER.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,PER.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,PER.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,PER.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,PER.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,PER.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,PER.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,PER.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,PER.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
